Package,Class,Field,Type,Description Rating,Has Example?
word,Word.ColorFormat,"context",Property,Excellent,false
word,Word.ColorFormat,"objectThemeColor",Property,Great,false
word,Word.ColorFormat,"rgb",Property,Excellent,false
word,Word.ColorFormat,"tintAndShade",Property,Excellent,false
word,Word.ColorFormat,"type",Property,Good,false
word,Word.ColorFormat,"load(options)",Method,Great,false
word,Word.ColorFormat,"load(propertyNames)",Method,Great,false
word,Word.ColorFormat,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.ColorFormat,"set(properties, options)",Method,Good,false
word,Word.ColorFormat,"set(properties)",Method,Fine,false
word,Word.ColorFormat,"toJSON()",Method,Excellent,false
word,Word.ColorFormat,"track()",Method,Excellent,false
word,Word.ColorFormat,"untrack()",Method,Excellent,false
word,Word.ColorIndex,N/A,Enum,Good,false
word,Word.ColorIndex,"auto",EnumField,Great,false
word,Word.ColorIndex,"black",EnumField,Great,false
word,Word.ColorIndex,"blue",EnumField,Great,false
word,Word.ColorIndex,"brightGreen",EnumField,Great,false
word,Word.ColorIndex,"byAuthor",EnumField,Great,false
word,Word.ColorIndex,"classicBlue",EnumField,Great,false
word,Word.ColorIndex,"classicRed",EnumField,Great,false
word,Word.ColorIndex,"darkBlue",EnumField,Great,false
word,Word.ColorIndex,"darkRed",EnumField,Great,false
word,Word.ColorIndex,"darkYellow",EnumField,Great,false
word,Word.ColorIndex,"gray25",EnumField,Great,false
word,Word.ColorIndex,"gray50",EnumField,Great,false
word,Word.ColorIndex,"green",EnumField,Great,false
word,Word.ColorIndex,"pink",EnumField,Great,false
word,Word.ColorIndex,"red",EnumField,Great,false
word,Word.ColorIndex,"teal",EnumField,Great,false
word,Word.ColorIndex,"turquoise",EnumField,Great,false
word,Word.ColorIndex,"violet",EnumField,Great,false
word,Word.ColorIndex,"white",EnumField,Great,false
word,Word.ColorIndex,"yellow",EnumField,Great,false
word,Word.ColorType,N/A,Enum,Good,false
word,Word.ColorType,"rgb",EnumField,Great,false
word,Word.ColorType,"scheme",EnumField,Great,false
word,Word.ColumnWidth,N/A,Enum,Good,false
word,Word.ColumnWidth,"default",EnumField,Great,false
word,Word.ColumnWidth,"narrow",EnumField,Great,false
word,Word.ColumnWidth,"wide",EnumField,Great,false
word,Word.ComboBoxContentControl,N/A,Class,Fine,false
word,Word.ComboBoxContentControl,"context",Property,Excellent,false
word,Word.ComboBoxContentControl,"listItems",Property,Great,false
word,Word.ComboBoxContentControl,"addListItem(displayText, value, index)",Method,Great,false
word,Word.ComboBoxContentControl,"deleteAllListItems()",Method,Fine,false
word,Word.ComboBoxContentControl,"load(propertyNames)",Method,Great,false
word,Word.ComboBoxContentControl,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.ComboBoxContentControl,"toJSON()",Method,Excellent,false
word,Word.ComboBoxContentControl,"track()",Method,Excellent,false
word,Word.ComboBoxContentControl,"untrack()",Method,Excellent,false
word,Word.Comment,N/A,Class,Fine,false
word,Word.Comment,"authorEmail",Property,Good,false
word,Word.Comment,"authorName",Property,Good,false
word,Word.Comment,"content",Property,Great,false
word,Word.Comment,"contentRange",Property,Good,false
word,Word.Comment,"context",Property,Excellent,false
word,Word.Comment,"creationDate",Property,Good,false
word,Word.Comment,"id",Property,Good,false
word,Word.Comment,"replies",Property,Great,false
word,Word.Comment,"resolved",Property,Excellent,false
word,Word.Comment,"delete()",Method,Fine,false
word,Word.Comment,"getRange()",Method,Fine,false
word,Word.Comment,"load(options)",Method,Great,false
word,Word.Comment,"load(propertyNames)",Method,Great,false
word,Word.Comment,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.Comment,"reply(replyText)",Method,Fine,false
word,Word.Comment,"set(properties, options)",Method,Good,false
word,Word.Comment,"set(properties)",Method,Fine,false
word,Word.Comment,"toJSON()",Method,Excellent,false
word,Word.Comment,"track()",Method,Excellent,false
word,Word.Comment,"untrack()",Method,Excellent,false
word,Word.CommentChangeType,N/A,Enum,Good,false
word,Word.CommentChangeType,"edited",EnumField,Great,false
word,Word.CommentChangeType,"none",EnumField,Great,false
word,Word.CommentChangeType,"reopened",EnumField,Great,false
word,Word.CommentChangeType,"replyAdded",EnumField,Great,false
word,Word.CommentChangeType,"replyDeleted",EnumField,Great,false
word,Word.CommentChangeType,"replyEdited",EnumField,Great,false
word,Word.CommentChangeType,"resolved",EnumField,Great,false
word,Word.CommentCollection,N/A,Class,Fine,false
word,Word.CommentCollection,"context",Property,Excellent,false
word,Word.CommentCollection,"items",Property,Great,false
word,Word.CommentCollection,"getFirst()",Method,Excellent,false
word,Word.CommentCollection,"getFirstOrNullObject()",Method,Excellent,false
word,Word.CommentCollection,"load(options)",Method,Great,false
word,Word.CommentCollection,"load(propertyNames)",Method,Great,false
word,Word.CommentCollection,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.CommentCollection,"toJSON()",Method,Excellent,false
word,Word.CommentCollection,"track()",Method,Excellent,false
word,Word.CommentCollection,"untrack()",Method,Excellent,false
word,Word.CommentContentRange,N/A,Class,Fine,false
word,Word.CommentContentRange,"bold",Property,Great,false
word,Word.CommentContentRange,"context",Property,Excellent,false
word,Word.CommentContentRange,"hyperlink",Property,Excellent,false
word,Word.CommentContentRange,"isEmpty",Property,Great,false
word,Word.CommentContentRange,"italic",Property,Great,false
word,Word.CommentContentRange,"strikeThrough",Property,Great,false
word,Word.CommentContentRange,"text",Property,Good,false
word,Word.CommentContentRange,"underline",Property,Excellent,false
word,Word.CommentContentRange,"insertText(text, insertLocation)",Method,Great,false
word,Word.CommentContentRange,"load(options)",Method,Great,false
word,Word.CommentContentRange,"load(propertyNames)",Method,Great,false
word,Word.CommentContentRange,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.CommentContentRange,"set(properties, options)",Method,Good,false
word,Word.CommentContentRange,"set(properties)",Method,Fine,false
word,Word.CommentContentRange,"toJSON()",Method,Excellent,false
word,Word.CommentContentRange,"track()",Method,Excellent,false
word,Word.CommentContentRange,"untrack()",Method,Excellent,false
word,Word.CommentDetail,N/A,Interface,Fine,false
word,Word.CommentDetail,"id",Property,Good,false
word,Word.CommentDetail,"replyIds",Property,Great,false
word,Word.CommentEventArgs,N/A,Interface,Fine,false
word,Word.CommentEventArgs,"changeType",Property,Great,false
word,Word.CommentEventArgs,"commentDetails",Property,Excellent,false
word,Word.CommentEventArgs,"source",Property,Excellent,false
word,Word.CommentEventArgs,"type",Property,Great,false
word,Word.CommentReply,N/A,Class,Fine,false
word,Word.CommentReply,"authorEmail",Property,Great,false
word,Word.CommentReply,"authorName",Property,Great,false
word,Word.CommentReply,"content",Property,Great,false
word,Word.CommentReply,"contentRange",Property,Great,false
word,Word.CommentReply,"context",Property,Excellent,false
word,Word.CommentReply,"creationDate",Property,Great,false
word,Word.CommentReply,"id",Property,Good,false
word,Word.CommentReply,"parentComment",Property,Good,false
word,Word.CommentReply,"delete()",Method,Poor,false
word,Word.CommentReply,"load(options)",Method,Great,false
word,Word.CommentReply,"load(propertyNames)",Method,Great,false
word,Word.CommentReply,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.CommentReply,"set(properties, options)",Method,Good,false
word,Word.CommentReply,"set(properties)",Method,Fine,false
word,Word.CommentReply,"toJSON()",Method,Excellent,false
word,Word.CommentReply,"track()",Method,Excellent,false
word,Word.CommentReply,"untrack()",Method,Excellent,false
word,Word.CommentReplyCollection,N/A,Class,Good,false
word,Word.CommentReplyCollection,"context",Property,Excellent,false
word,Word.CommentReplyCollection,"items",Property,Great,false
word,Word.CommentReplyCollection,"getFirst()",Method,Excellent,false
word,Word.CommentReplyCollection,"getFirstOrNullObject()",Method,Excellent,false
word,Word.CommentReplyCollection,"load(options)",Method,Great,false
word,Word.CommentReplyCollection,"load(propertyNames)",Method,Great,false
word,Word.CommentReplyCollection,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.CommentReplyCollection,"toJSON()",Method,Excellent,false
word,Word.CommentReplyCollection,"track()",Method,Excellent,false
word,Word.CommentReplyCollection,"untrack()",Method,Excellent,false
word,Word.CompareTarget,N/A,Enum,Great,false
word,Word.CompareTarget,"compareTargetCurrent",EnumField,Great,false
word,Word.CompareTarget,"compareTargetNew",EnumField,Great,false
word,Word.CompareTarget,"compareTargetSelected",EnumField,Great,false
word,Word.CompatibilityMode,N/A,Enum,Great,false
word,Word.CompatibilityMode,"current",EnumField,Great,false
word,Word.CompatibilityMode,"word2003",EnumField,Great,false
word,Word.CompatibilityMode,"word2007",EnumField,Great,false
word,Word.CompatibilityMode,"word2010",EnumField,Great,false
word,Word.CompatibilityMode,"word2013",EnumField,Great,false
word,Word.ConditionalStyle,N/A,Class,Great,false
word,Word.ConditionalStyle,"borders",Property,Excellent,false
word,Word.ConditionalStyle,"bottomPadding",Property,Excellent,false
word,Word.ConditionalStyle,"context",Property,Excellent,false
word,Word.ConditionalStyle,"font",Property,Excellent,false
word,Word.ConditionalStyle,"leftPadding",Property,Excellent,false
word,Word.ConditionalStyle,"paragraphFormat",Property,Excellent,false
word,Word.ConditionalStyle,"rightPadding",Property,Excellent,false
word,Word.ConditionalStyle,"shading",Property,Excellent,false
word,Word.ConditionalStyle,"topPadding",Property,Excellent,false
word,Word.ConditionalStyle,"load(options)",Method,Great,false
word,Word.ConditionalStyle,"load(propertyNames)",Method,Great,false
word,Word.ConditionalStyle,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.ConditionalStyle,"toJSON()",Method,Excellent,false
word,Word.ConditionalStyle,"track()",Method,Excellent,false
word,Word.ConditionalStyle,"untrack()",Method,Excellent,false
word,Word.ConditionCode,N/A,Enum,Great,false
word,Word.ConditionCode,"bottomLeftCell",EnumField,Great,false
word,Word.ConditionCode,"bottomRightCell",EnumField,Great,false
word,Word.ConditionCode,"evenColumnBanding",EnumField,Great,false
word,Word.ConditionCode,"evenRowBanding",EnumField,Great,false
word,Word.ConditionCode,"firstColumn",EnumField,Great,false
word,Word.ConditionCode,"firstRow",EnumField,Great,false
word,Word.ConditionCode,"lastColumn",EnumField,Great,false
word,Word.ConditionCode,"lastRow",EnumField,Great,false
word,Word.ConditionCode,"oddColumnBanding",EnumField,Great,false
word,Word.ConditionCode,"oddRowBanding",EnumField,Great,false
word,Word.ConditionCode,"topLeftCell",EnumField,Great,false
word,Word.ConditionCode,"topRightCell",EnumField,Great,false
word,Word.Conflict,N/A,Class,Fine,false
word,Word.Conflict,"context",Property,Excellent,false
word,Word.Conflict,"range",Property,Excellent,false
word,Word.Conflict,"type",Property,Great,false
word,Word.Conflict,"accept()",Method,Fine,false
word,Word.Conflict,"load(options)",Method,Great,false
word,Word.Conflict,"load(propertyNames)",Method,Great,false
word,Word.Conflict,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.Conflict,"reject()",Method,Good,false
word,Word.Conflict,"set(properties, options)",Method,Good,false
word,Word.Conflict,"set(properties)",Method,Fine,false
word,Word.Conflict,"toJSON()",Method,Excellent,false
word,Word.Conflict,"track()",Method,Excellent,false
word,Word.Conflict,"untrack()",Method,Excellent,false
word,Word.ConflictCollection,N/A,Class,Fine,false
word,Word.ConflictCollection,"context",Property,Excellent,false
word,Word.ConflictCollection,"items",Property,Great,false
word,Word.ConflictCollection,"acceptAll()",Method,Good,false
word,Word.ConflictCollection,"getItem(index)",Method,Fine,false
word,Word.ConflictCollection,"load(options)",Method,Great,false
word,Word.ConflictCollection,"load(propertyNames)",Method,Great,false
word,Word.ConflictCollection,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.ConflictCollection,"rejectAll()",Method,Fine,false
word,Word.ConflictCollection,"toJSON()",Method,Excellent,false
word,Word.ConflictCollection,"track()",Method,Excellent,false
word,Word.ConflictCollection,"untrack()",Method,Excellent,false
word,Word.ContentControl,N/A,Class,Great,false
word,Word.ContentControl,"appearance",Property,Excellent,false
word,Word.ContentControl,"buildingBlockGalleryContentControl",Property,Excellent,false
word,Word.ContentControl,"cannotDelete",Property,Excellent,false
word,Word.ContentControl,"cannotEdit",Property,Excellent,false
word,Word.ContentControl,"checkboxContentControl",Property,Excellent,false
word,Word.ContentControl,"color",Property,Excellent,false
word,Word.ContentControl,"comboBoxContentControl",Property,Excellent,false
word,Word.ContentControl,"contentControls",Property,Great,false
word,Word.ContentControl,"context",Property,Excellent,false
word,Word.ContentControl,"datePickerContentControl",Property,Excellent,false
word,Word.ContentControl,"dropDownListContentControl",Property,Excellent,false
word,Word.ContentControl,"endnotes",Property,Great,false
word,Word.ContentControl,"fields",Property,Great,false
word,Word.ContentControl,"font",Property,Excellent,false
word,Word.ContentControl,"footnotes",Property,Great,false
word,Word.ContentControl,"groupContentControl",Property,Excellent,false
word,Word.ContentControl,"id",Property,Great,false
word,Word.ContentControl,"inlinePictures",Property,Excellent,false
word,Word.ContentControl,"lists",Property,Great,false
word,Word.ContentControl,"paragraphs",Property,Great,false
word,Word.ContentControl,"parentBody",Property,Great,false
word,Word.ContentControl,"parentContentControl",Property,Excellent,false
word,Word.ContentControl,"parentContentControlOrNullObject",Property,Excellent,false
word,Word.ContentControl,"parentTable",Property,Excellent,false
word,Word.ContentControl,"parentTableCell",Property,Excellent,false
word,Word.ContentControl,"parentTableCellOrNullObject",Property,Excellent,false
word,Word.ContentControl,"parentTableOrNullObject",Property,Excellent,false
word,Word.ContentControl,"pictureContentControl",Property,Excellent,false
word,Word.ContentControl,"placeholderText",Property,Excellent,false
word,Word.ContentControl,"removeWhenEdited",Property,Excellent,false
word,Word.ContentControl,"repeatingSectionContentControl",Property,Excellent,false
word,Word.ContentControl,"style",Property,Excellent,false
word,Word.ContentControl,"styleBuiltIn",Property,Excellent,false
word,Word.ContentControl,"subtype",Property,Excellent,false
word,Word.ContentControl,"tables",Property,Great,false
word,Word.ContentControl,"tag",Property,Great,false
word,Word.ContentControl,"text",Property,Good,false
word,Word.ContentControl,"title",Property,Great,false
word,Word.ContentControl,"type",Property,Excellent,false
word,Word.ContentControl,"xmlMapping",Property,Excellent,false
word,Word.ContentControl,"clear()",Method,Good,false
word,Word.ContentControl,"delete(keepContent)",Method,Great,false
word,Word.ContentControl,"getComments()",Method,Fine,false
word,Word.ContentControl,"getContentControls(options)",Method,Fine,false
word,Word.ContentControl,"getHtml()",Method,Excellent,false
word,Word.ContentControl,"getOoxml()",Method,Fine,false
word,Word.ContentControl,"getRange(rangeLocation)",Method,Fine,false
word,Word.ContentControl,"getReviewedText(changeTrackingVersion)",Method,Fine,false
word,Word.ContentControl,"getReviewedText(changeTrackingVersion)",Method,Fine,false
word,Word.ContentControl,"getTextRanges(endingMarks, trimSpacing)",Method,Fine,false
word,Word.ContentControl,"getTrackedChanges()",Method,Fine,false
word,Word.ContentControl,"insertBreak(breakType, insertLocation)",Method,Good,false
word,Word.ContentControl,"insertFileFromBase64(base64File, insertLocation)",Method,Fine,false
word,Word.ContentControl,"insertHtml(html, insertLocation)",Method,Fine,false
word,Word.ContentControl,"insertInlinePictureFromBase64(base64EncodedImage, insertLocation)",Method,Fine,false
word,Word.ContentControl,"insertOoxml(ooxml, insertLocation)",Method,Fine,false
word,Word.ContentControl,"insertParagraph(paragraphText, insertLocation)",Method,Fine,false
word,Word.ContentControl,"insertTable(rowCount, columnCount, insertLocation, values)",Method,Fine,false
word,Word.ContentControl,"insertText(text, insertLocation)",Method,Fine,false
word,Word.ContentControl,"load(options)",Method,Great,false
word,Word.ContentControl,"load(propertyNames)",Method,Great,false
word,Word.ContentControl,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.ContentControl,"resetState()",Method,Good,false
word,Word.ContentControl,"search(searchText, searchOptions)",Method,Good,false
word,Word.ContentControl,"select(selectionMode)",Method,Fine,false
word,Word.ContentControl,"select(selectionMode)",Method,Fine,false
word,Word.ContentControl,"set(properties, options)",Method,Good,false
word,Word.ContentControl,"set(properties)",Method,Fine,false
word,Word.ContentControl,"setState(contentControlState)",Method,Fine,false
word,Word.ContentControl,"setState(contentControlState)",Method,Fine,false
word,Word.ContentControl,"split(delimiters, multiParagraphs, trimDelimiters, trimSpacing)",Method,Fine,false
word,Word.ContentControl,"toJSON()",Method,Excellent,false
word,Word.ContentControl,"track()",Method,Excellent,false
word,Word.ContentControl,"untrack()",Method,Excellent,false
word,Word.ContentControlAddedEventArgs,N/A,Interface,Fine,false
word,Word.ContentControlAddedEventArgs,"eventType",Property,Great,false
word,Word.ContentControlAddedEventArgs,"ids",Property,Good,false
word,Word.ContentControlAddedEventArgs,"source",Property,Excellent,false
word,Word.ContentControlAppearance,N/A,Enum,Good,false
word,Word.ContentControlAppearance,"boundingBox",EnumField,Excellent,false
word,Word.ContentControlAppearance,"hidden",EnumField,Great,false
word,Word.ContentControlAppearance,"tags",EnumField,Great,false
word,Word.ContentControlCollection,N/A,Class,Great,false
word,Word.ContentControlCollection,"context",Property,Excellent,false
word,Word.ContentControlCollection,"items",Property,Great,false
word,Word.ContentControlCollection,"getByChangeTrackingStates(changeTrackingStates)",Method,Fine,false
word,Word.ContentControlCollection,"getById(id)",Method,Excellent,false
word,Word.ContentControlCollection,"getByIdOrNullObject(id)",Method,Excellent,false
word,Word.ContentControlCollection,"getByTag(tag)",Method,Fine,false
word,Word.ContentControlCollection,"getByTitle(title)",Method,Fine,false
word,Word.ContentControlCollection,"getByTypes(types)",Method,Fine,false
word,Word.ContentControlCollection,"getFirst()",Method,Excellent,false
word,Word.ContentControlCollection,"getFirstOrNullObject()",Method,Excellent,false
word,Word.ContentControlCollection,"getItem(id)",Method,Fine,false
word,Word.ContentControlCollection,"load(options)",Method,Great,false
word,Word.ContentControlCollection,"load(propertyNames)",Method,Great,false
word,Word.ContentControlCollection,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.ContentControlCollection,"toJSON()",Method,Excellent,false
word,Word.ContentControlCollection,"track()",Method,Excellent,false
word,Word.ContentControlCollection,"untrack()",Method,Excellent,false
word,Word.ContentControlDataChangedEventArgs,N/A,Interface,Fine,false
word,Word.ContentControlDataChangedEventArgs,"eventType",Property,Great,false
word,Word.ContentControlDataChangedEventArgs,"ids",Property,Good,false
word,Word.ContentControlDataChangedEventArgs,"source",Property,Excellent,false
word,Word.ContentControlDateStorageFormat,N/A,Enum,Great,false
word,Word.ContentControlDateStorageFormat,"date",EnumField,Great,false
word,Word.ContentControlDateStorageFormat,"dateTime",EnumField,Great,false
word,Word.ContentControlDateStorageFormat,"text",EnumField,Great,false
word,Word.ContentControlDeletedEventArgs,N/A,Interface,Fine,false
word,Word.ContentControlDeletedEventArgs,"eventType",Property,Great,false
word,Word.ContentControlDeletedEventArgs,"ids",Property,Good,false
word,Word.ContentControlDeletedEventArgs,"source",Property,Excellent,false
word,Word.ContentControlEnteredEventArgs,N/A,Interface,Fine,false
word,Word.ContentControlEnteredEventArgs,"eventType",Property,Great,false
word,Word.ContentControlEnteredEventArgs,"ids",Property,Good,false
word,Word.ContentControlEnteredEventArgs,"source",Property,Excellent,false
word,Word.ContentControlExitedEventArgs,N/A,Interface,Fine,false
word,Word.ContentControlExitedEventArgs,"eventType",Property,Great,false
word,Word.ContentControlExitedEventArgs,"ids",Property,Good,false
word,Word.ContentControlExitedEventArgs,"source",Property,Excellent,false
word,Word.ContentControlLevel,N/A,Enum,Good,false
word,Word.ContentControlLevel,"cell",EnumField,Great,false
word,Word.ContentControlLevel,"inline",EnumField,Great,false
word,Word.ContentControlLevel,"paragraph",EnumField,Great,false
word,Word.ContentControlLevel,"row",EnumField,Great,false
word,Word.ContentControlListItem,N/A,Class,Fine,false
word,Word.ContentControlListItem,"context",Property,Excellent,false
word,Word.ContentControlListItem,"displayText",Property,Excellent,false
word,Word.ContentControlListItem,"index",Property,Excellent,false
word,Word.ContentControlListItem,"value",Property,Excellent,false
word,Word.ContentControlListItem,"delete()",Method,Poor,false
word,Word.ContentControlListItem,"load(options)",Method,Great,false
word,Word.ContentControlListItem,"load(propertyNames)",Method,Great,false
word,Word.ContentControlListItem,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.ContentControlListItem,"select()",Method,Fine,false
word,Word.ContentControlListItem,"set(properties, options)",Method,Good,false
word,Word.ContentControlListItem,"set(properties)",Method,Fine,false
word,Word.ContentControlListItem,"toJSON()",Method,Excellent,false
word,Word.ContentControlListItem,"track()",Method,Excellent,false
word,Word.ContentControlListItem,"untrack()",Method,Excellent,false
word,Word.ContentControlListItemCollection,N/A,Class,Good,false
word,Word.ContentControlListItemCollection,"context",Property,Excellent,false
word,Word.ContentControlListItemCollection,"items",Property,Great,false
word,Word.ContentControlListItemCollection,"getFirst()",Method,Excellent,false
word,Word.ContentControlListItemCollection,"getFirstOrNullObject()",Method,Excellent,false
word,Word.ContentControlListItemCollection,"load(options)",Method,Great,false
word,Word.ContentControlListItemCollection,"load(propertyNames)",Method,Great,false
word,Word.ContentControlListItemCollection,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.ContentControlListItemCollection,"toJSON()",Method,Excellent,false
word,Word.ContentControlListItemCollection,"track()",Method,Excellent,false
word,Word.ContentControlListItemCollection,"untrack()",Method,Excellent,false
word,Word.ContentControlOptions,N/A,Interface,Fine,false
word,Word.ContentControlOptions,"types",Property,Excellent,false
word,Word.ContentControlPlaceholderOptions,N/A,Interface,Fine,false
word,Word.ContentControlPlaceholderOptions,"buildingBlock",Property,Great,false
word,Word.ContentControlPlaceholderOptions,"range",Property,Great,false
word,Word.ContentControlPlaceholderOptions,"text",Property,Great,false
word,Word.ContentControlSelectionChangedEventArgs,N/A,Interface,Good,false
word,Word.ContentControlSelectionChangedEventArgs,"eventType",Property,Great,false
word,Word.ContentControlSelectionChangedEventArgs,"ids",Property,Good,false
word,Word.ContentControlSelectionChangedEventArgs,"source",Property,Excellent,false
word,Word.ContentControlState,N/A,Enum,Good,false
word,Word.ContentControlState,"error",EnumField,Excellent,false
word,Word.ContentControlState,"warning",EnumField,Great,false
word,Word.ContentControlType,N/A,Enum,Good,false
word,Word.ContentControlType,"buildingBlockGallery",EnumField,Great,false
word,Word.ContentControlType,"checkBox",EnumField,Great,false
word,Word.ContentControlType,"comboBox",EnumField,Great,false
word,Word.ContentControlType,"datePicker",EnumField,Great,false
word,Word.ContentControlType,"dropDownList",EnumField,Great,false
word,Word.ContentControlType,"group",EnumField,Great,false
word,Word.ContentControlType,"picture",EnumField,Great,false
word,Word.ContentControlType,"plainText",EnumField,Great,false
word,Word.ContentControlType,"plainTextInline",EnumField,Great,false
word,Word.ContentControlType,"plainTextParagraph",EnumField,Great,false
word,Word.ContentControlType,"repeatingSection",EnumField,Great,false
word,Word.ContentControlType,"richText",EnumField,Great,false
word,Word.ContentControlType,"richTextInline",EnumField,Great,false
word,Word.ContentControlType,"richTextParagraphs",EnumField,Great,false
word,Word.ContentControlType,"richTextTable",EnumField,Great,false
word,Word.ContentControlType,"richTextTableCell",EnumField,Great,false
word,Word.ContentControlType,"richTextTableRow",EnumField,Great,false
word,Word.ContentControlType,"unknown",EnumField,Great,false
word,Word.Continue,N/A,Enum,Great,false
word,Word.Continue,"disabled",EnumField,Great,false
word,Word.Continue,"list",EnumField,Great,false
word,Word.Continue,"reset",EnumField,Great,false
word,Word.Critique,N/A,Interface,Fine,false
word,Word.Critique,"colorScheme",Property,Great,false
word,Word.Critique,"length",Property,Great,false
word,Word.Critique,"popupOptions",Property,Excellent,false
word,Word.Critique,"start",Property,Great,false
word,Word.CritiqueAnnotation,N/A,Class,Fine,false
word,Word.CritiqueAnnotation,"context",Property,Excellent,false
word,Word.CritiqueAnnotation,"critique",Property,Great,false
word,Word.CritiqueAnnotation,"range",Property,Great,false
word,Word.CritiqueAnnotation,"accept()",Method,Fine,false
word,Word.CritiqueAnnotation,"load(options)",Method,Great,false
word,Word.CritiqueAnnotation,"load(propertyNames)",Method,Great,false
word,Word.CritiqueAnnotation,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.CritiqueAnnotation,"reject()",Method,Fine,false
word,Word.CritiqueAnnotation,"toJSON()",Method,Excellent,false
word,Word.CritiqueAnnotation,"track()",Method,Excellent,false
word,Word.CritiqueAnnotation,"untrack()",Method,Excellent,false
word,Word.CritiqueColorScheme,N/A,Enum,Great,false
word,Word.CritiqueColorScheme,"berry",EnumField,Great,false
word,Word.CritiqueColorScheme,"blue",EnumField,Great,false
word,Word.CritiqueColorScheme,"green",EnumField,Great,false
word,Word.CritiqueColorScheme,"lavender",EnumField,Great,false
word,Word.CritiqueColorScheme,"red",EnumField,Great,false
word,Word.CritiquePopupOptions,N/A,Interface,Fine,false
word,Word.CritiquePopupOptions,"brandingTextResourceId",Property,Excellent,false
word,Word.CritiquePopupOptions,"subtitleResourceId",Property,Great,false
word,Word.CritiquePopupOptions,"suggestions",Property,Great,false
word,Word.CritiquePopupOptions,"titleResourceId",Property,Great,false
word,Word.CustomProperty,N/A,Class,Poor,false
word,Word.CustomProperty,"context",Property,Excellent,false
word,Word.CustomProperty,"key",Property,Good,false
word,Word.CustomProperty,"type",Property,Excellent,false
word,Word.CustomProperty,"value",Property,Excellent,false
word,Word.CustomProperty,"delete()",Method,Poor,false
word,Word.CustomProperty,"load(options)",Method,Great,false
word,Word.CustomProperty,"load(propertyNames)",Method,Great,false
word,Word.CustomProperty,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.CustomProperty,"set(properties, options)",Method,Good,false
word,Word.CustomProperty,"set(properties)",Method,Fine,false
word,Word.CustomProperty,"toJSON()",Method,Excellent,false
word,Word.CustomProperty,"track()",Method,Excellent,false
word,Word.CustomProperty,"untrack()",Method,Excellent,false
word,Word.CustomPropertyCollection,N/A,Class,Fine,false
word,Word.CustomPropertyCollection,"context",Property,Excellent,false
word,Word.CustomPropertyCollection,"items",Property,Great,false
word,Word.CustomPropertyCollection,"add(key, value)",Method,Good,false
word,Word.CustomPropertyCollection,"deleteAll()",Method,Fine,false
word,Word.CustomPropertyCollection,"getCount()",Method,Good,false
word,Word.CustomPropertyCollection,"getItem(key)",Method,Excellent,false
word,Word.CustomPropertyCollection,"getItemOrNullObject(key)",Method,Excellent,false
word,Word.CustomPropertyCollection,"load(options)",Method,Great,false
word,Word.CustomPropertyCollection,"load(propertyNames)",Method,Great,false
word,Word.CustomPropertyCollection,"load(propertyNamesAndPaths)",Method,Great,false
word,Word.CustomPropertyCollection,"toJSON()",Method,Excellent,false
word,Word.CustomPropertyCollection,"track()",Method,Excellent,false
word,Word.CustomPropertyCollection,"untrack()",Method,Excellent,false
word,Word.CustomXmlAddNodeOptions,N/A,Interface,Fine,false
word,Word.CustomXmlAddNodeOptions,"name",Property,Great,false
word,Word.CustomXmlAddNodeOptions,"namespaceUri",Property,Excellent,false
word,Word.CustomXmlAddNodeOptions,"nextSibling",Property,Excellent,false
word,Word.CustomXmlAddNodeOptions,"nodeType",Property,Excellent,false
word,Word.CustomXmlAddNodeOptions,"nodeValue",Property,Excellent,false
word,Word.CustomXmlAddSchemaOptions,N/A,Interface,Good,false
word,Word.CustomXmlAddSchemaOptions,"alias",Property,Excellent,false
word,Word.CustomXmlAddSchemaOptions,"fileName",Property,Excellent,false
word,Word.CustomXmlAddSchemaOptions,"installForAllUsers",Property,Excellent,false
word,Word.CustomXmlAddSchemaOptions,"namespaceUri",Property,Excellent,false
word,Word.CustomXmlAddValidationErrorOptions,N/A,Interface,Good,false
word,Word.CustomXmlAddValidationErrorOptions,"clearedOnUpdate",Property,Excellent,false
word,Word.CustomXmlAddValidationErrorOptions,"errorText",Property,Excellent,false
word,Word.CustomXmlAppendChildNodeOptions,N/A,Interface,Fine,false
word,Word.CustomXmlAppendChildNodeOptions,"name",Property,Great,false
word,Word.CustomXmlAppendChildNodeOptions,"namespaceUri",Property,Excellent,false
word,Word.CustomXmlAppendChildNodeOptions,"nodeType",Property,Excellent,false
